0.579553265066269;0.0717011805316386;0.118413045712326;0.130000000001019;-0.420446161630587;0.999999426696856
1.02555179805477;0.0683105435897656;0.0900551903355138;0.119999999998981;0.0255529446607241;0.999998853394041
1.30441614408701;0.0314951301591787;0.0626569548444202;0.119999999998981;0.30441786399546;0.999998280091554
1.09743477845559;0.0253678345946416;0.0922129410452996;0.129999999997381;0.0974370716661919;0.999997706789397
0.953805796203184;0.00493482706236579;0.00535634015948843;0.220000000001164;-0.0461913372843836;0.999997133487567
1.01153686313236;0.00201029030168765;0.00202750513960799;1.54999999999927;0.011540302946295;0.999996560186067
1.00166983467033;0.000679287691199367;0.00073554337336336;17.9799999999996;0.00167384778543533;0.999995986884895
1.00263001780559;0.000480437946921068;0.000485671734253547;437.849999999999;0.00263460422154238;0.999995413584052
0;0;0;0;0;0
0;0;0;0;0;0
